47639,47634,0.062899
Q7UJ39,31943,0.0277833
39814,30190,0.0277833
Q74F18,B1ZML4,0.025
L7VK60,40590,0.03125
E4N1M6,34034,0.035725
A7HBU4,73162,0.071425
J7ITI1,F4D1E9,0.0238
33628,33622,0.025
38922,38919,0.0208334
D6Y338,22779,0.375
I6SC36,22086,0.03125
31301,31300,0.0222222
Q0C4F1,B2V8C8,0.12265
D2S3T7,55997,0.1111
B0RAG5,47372,0.0208334
M1NQ80,A1SNA7,0.125
I0GMF7,F6DJU5,0.7143
D5SY36,15907,0.148185
8061,8055,0.0320956
A0A8D4BNV1,38816,0.020825
B0RI96,A9F8R7,0.07145
45212,45197,0.0208375
E4N0V3,38706,0.041675
F2JR17,35598,0.0208334
D7C278,C8XI36,0.07145
Q6AFM0,A5HZA1,0.125
R4LR16,Q2S0V5,0.04545
D3PSH2,B9L092,0.07145
14951,14949,0.073909
K0EX65,25261,0.0416666
15419,15403,0.0242328
C1P620,30477,0.027775
35508,35507,0.041675
E3J6Y0,22379,0.0333333
Q2II01,12527,0.041675
25418,25417,0.0263167
22208,15832,0.0341666
40660,40658,0.03125
74367,74366,0.027775
38998,38996,0.03125
C8XJB8,22660,0.027775
Q0C6J0,M4VEP0,0.1429
Q93JI2,51282,0.0682
Q726T2,I0IDF9,0.03335
E3J9W5,D3RWA6,0.16665
R4LQV7,C6WB58,0.25
I0JRS7,B0VIW6,0.5
29845,29844,0.0208334
G4L4H4,G4L4G6,0.08335
40522,37538,0.0222222
30762,30761,0.0277833
27018,27017,0.03125
B1ZUU4,15871,0.0909
Q1MPX1,12892,0.02015
Q88BU4,Q88BP1,0.6667
36594,36593,0.0787
Q74GR3,A0L575,0.4
32793,32789,0.025
Q7USH4,D7BSD7,0.08335
Q6ACI7,Q2L2D4,0.16665
Q73R67,36988,0.0208334
A9CKM8,15549,0.0485937
32465,32464,0.05555
33999,33995,0.03125
I0I0C2,16026,0.025
D2NRL8,73171,0.1875
28592,28565,0.0208334
53770,53769,0.025925
Q67KK7,D3Q271,0.05
G2TLP5,E3GPZ5,0.1
21011,21009,0.158552
A9WUR2,A9WL84,0.0444
33116,33115,0.0294
L0J9T7,C6WC34,0.3333
D7BUH2,D2Q0I3,0.125
F2JIZ5,39877,0.0277833
C9Z3R9,A1SCW3,0.05
28563,28561,0.125
33372,33364,0.0416625
32176,32174,0.0208375
39422,39421,0.0476167
G8XEY7,C7PWJ3,0.02275
M4VIG8,45393,0.022725
Q607B8,H6RD09,0.25
E8R1E5,A9FG05,0.07145
25268,25264,0.027775
L7VPY5,39527,0.03125
9079,9078,0.0555555
Q28RH6,11366,0.0219715
F4CLB1,46746,0.0238167
19801,19798,0.02015
L0J6P5,33029,0.0208375
C8X7L4,35770,0.02315
K9SG82,38726,0.1111
I0IFL8,H2JU17,0.125
Q2IHC7,I0IHY4,0.08335
F8A5N1,C7QGB1,0.07145
E6TS09,A5I2M5,0.25
D0KW69,A0A7U3YL33,0.0357
D1B620,32773,0.025
41323,41314,0.0416625
H8IIN0,F8DXV8,1.0
8056,8055,0.092018
Q189H3,35382,0.1
21894,21872,0.124907
53878,53853,0.0224025
25852,25851,0.027775
Q3ADQ2,B3QYQ3,0.125
F2NPB8,45656,0.05
R4LRA8,C5C9L6,0.0625
C1A5X4,74305,0.0256333
D2PL58,A0A806A4V1,0.08335
22534,22531,0.02637
J7ITI1,A7H9C8,0.0357
74292,74283,0.0230347
15877,15815,0.0242473
Q2LTV3,G4Q6X2,0.2
Q727N7,B0TCL7,0.07145
Q7D3T4,I4EQ24,0.08335
R4LCF3,28553,0.0370333
44717,44716,0.0246889
C7M260,42519,0.05
25728,25726,0.0333333
I0IDB6,38822,0.0333333
D5SSD2,33091,0.0208375
A0QRE1,28758,0.03125
H8IRG3,C7N089,0.07145
A4FJK4,22756,0.0416666
F6EGT7,D5SYD7,0.07145
52678,52675,0.025
D5UGR9,31640,0.020825
Q01VF0,32199,0.05
Q46JE9,C5CD59,0.16665
39685,39682,0.0666665
D5UE83,24573,0.0208375
D4MI07,38978,0.041675
B9L2Y2,24928,0.0416666
H2JLU8,6585,0.0303
I4A4Y2,F2JHC3,0.6154
50449,30978,0.0256333
D0LJL5,73633,0.0416666
Q05HT0,35730,0.020825
34305,34303,0.0574065
A6WCC4,28573,0.027775
D7BEY0,16068,0.0326166
Q189M2,A0A1E5IM82,0.1
30600,28787,0.0208375
2118,2116,0.0295521
H2JLU8,22850,0.03125
B7IF74,35248,0.1
H6RKR7,A4FF81,0.16665
Q72WK0,74347,0.0238
Q6AC24,F7XTY7,0.0625
21894,21883,0.0471375
D1CD33,D1C1D0,0.2857
E3J6Y0,C1ABS2,0.125
31631,31629,0.0208334
43621,43620,0.0208375
A5EX45,46500,0.0229875
D5UKE3,74105,0.046875
33091,33089,0.0272416
E1QM46,26501,0.03125
D0MGR9,41624,0.035725
Q2II91,E3J655,0.0625
R4KCT1,40678,0.0333333
F3Z032,C5C5A5,0.1
C9Z147,28959,0.025
D1C879,24432,0.035725
Q83B34,37921,0.0208334
I0IAY0,G8X3Q6,0.0476
A9FXY7,A1AQ59,0.0238
24119,24107,0.0885445
I4A5C3,41351,0.0238167
A6W447,A0A0H3CFA2,0.07145
B5EGQ8,74298,0.02971
Q0C4F1,D7BEY0,0.1296
R4LLH5,A8HR56,0.02565
G2JCH3,E4QAT6,0.3636
C8XG13,34904,0.0238167
Q5KZ72,Q2KU95,0.04545
44750,44746,0.02424
C1A5X7,16197,0.020825
Q67MD1,Q605Q1,0.16665
23790,23788,0.0370333
21872,21837,0.348137
I0JRD6,D3EFV0,0.1
Q2IIU2,A9GCB8,0.08335
8057,8056,0.0549965
Q0AYZ2,51534,0.048075
Q5WKQ0,F0M925,0.05555
R4LH30,D2NR77,0.025
E8PL19,D3PKI2,0.0625
D0KW93,30110,0.020825
A5N2Z5,31794,0.0238167
60990,60968,0.0208334
73445,73442,0.0246889
44263,44262,0.0366995
42790,42789,0.076925
N0AUU8,73602,0.034525
Q7CZP0,A8I7Y6,0.4286
35405,26412,0.022725
34971,34970,0.03125
35315,35312,0.0910265
D3FDZ7,A4X6H7,0.1
20031,20029,0.025
Q4FQ68,H2JLU8,0.02085
40878,40877,0.0416666
F2I6Z0,C6XGK6,0.07145
22548,22544,0.0444445
26429,26428,0.0317445
E8N8Y7,E6W2K0,0.1
Q8A4X8,Q5L6L2,0.1
73879,73878,0.083325
37954,37928,0.068435
2122,2119,0.031252
16297,16295,0.0285734
H2JLU8,23879,0.03125
C5D896,A0RHA4,0.05555
L0RGL1,D0MGR9,0.175
E8PQM2,34441,0.222234
73746,73745,0.0668135
P9WJ11,41650,0.0476167
A8IC27,31479,0.03125
33868,33867,0.073225
1409,1407,0.0331406
E1QKV9,30322,0.025
C3PKU0,29907,0.0416666
K8E4K7,B5YAC8,0.125
35423,35422,0.0333333
Q7USL5,C4XQG8,0.04165
43843,43842,0.166675
E3GIY9,C0Z7T3,0.16665
Q7UKC9,Q52473,0.07145
55491,55488,0.0383194
C7MWU6,55408,0.0273071
G8M2L1,B5QSD2,0.04165
B0RGU1,31177,0.083325
A9GS39,119,0.027775
J7J2M0,A8FC21,0.1
L0IXI6,42532,0.1111
Q2IHC7,15431,0.0238167
Q1DDS0,Q1D2I9,0.1667
F3Y8P9,35254,0.0208334
Q28MT9,E3J3U9,0.07145
15616,15595,0.0362408
F3YY93,B9L3T1,0.125
G2MRL6,F3ZWU5,0.0769
B3DY11,36749,0.041675
G8X0Q8,C6WE83,0.125
34294,34292,0.0208375
Q839R6,Q03VK2,0.07145
47587,47586,0.03125
L0EEP9,38028,0.145825
D1BJS0,40000,0.0333333
46495,46470,0.0326389
Q825Q9,F4CLB1,0.08335
Q1QXU0,F4CK80,0.1
R4LTM6,38819,0.0238167
F6EJB1,35954,0.0238167
I0IHT5,47687,0.025
55405,55393,0.0291534
Q189H3,A6W781,0.05
26462,26460,0.025
Q5L3E8,Q2LV58,0.1
F0M3C0,18028,0.05684
Q5H1N7,Q0C6J0,0.0968
I0ILL3,48345,0.0333333
F2JQ77,D0LIU4,0.07145
19939,19933,0.0285176
G8WS78,A9WSJ8,0.0625
Q6M9X3,C9RK70,0.05555
C6WMZ4,46190,0.0238167
35209,35206,0.025
F3YVA2,32395,0.0416666
Q6AC00,24634,0.0238143
32718,32700,0.0361083
I0GR44,A4SFQ2,0.05555
G4L307,29993,0.03125
E1QJV7,C6XHA6,0.04545
G4Q3U3,26826,0.0625
L0EB11,E4NIJ8,0.125
D8PER0,B0RIW6,0.04545
Q4JTI1,D7BL88,0.04165
35209,35204,0.05625
R4LHH8,A9EQX3,0.0476
E3GJR9,35819,0.020825
Q0BY98,62735,0.03125
C7QJA5,74563,0.03125
Q2II01,12538,0.0277833
47593,31993,0.0266667
71591,71569,0.093533
28632,28631,0.027775
16164,16155,0.0224322
E3IXE1,C8W4I6,0.05555
K0EM77,A5GAR7,0.0357
11350,11349,0.0551125
55637,55634,0.0529715
33344,33060,0.025
39329,39328,0.0256333
E2PZF4,D3PWR6,0.2
39214,39211,0.0416666
D7CGH2,23772,0.020825
H2JQ73,C7QJA5,0.08335
I0H636,A1ALF2,0.07145
55426,55424,0.0539215
B3DZD9,A9WV93,0.0278
I0JRS7,G7WCN4,0.0625
I6T3T4,44172,0.027775
R4K0U8,B0S4G3,0.25
Q1AXC5,P76023,0.05555
A5GAI1,74295,0.0337125
I4F4Y5,D0LNK1,0.16665
C6WMZ4,40154,0.0238167
28355,28354,0.0256333
42303,35578,0.0208375
32422,32418,0.0208334
36193,36192,0.0208375
Q6MTL1,G0A6G6,0.02085
R4LH30,Q28N21,0.025
39244,39164,0.0208334
Q8NT94,I0GR51,0.07145
F8K0F7,45416,0.03125
Q83B34,40726,0.022725
28758,28755,0.027775
26961,26957,0.0333333
22499,22497,0.05262
44441,44440,0.121148
C7PYI4,C7MSC2,0.163
D7B3X1,37087,0.0208375
15909,15898,0.0347611
E8NC03,38861,0.0333333
125,123,0.075
33641,33640,0.0416625
F8JZ39,A5HZK8,0.08335
Q3A3N6,B3CLQ2,0.2667
73233,73232,0.0208334
F0S270,B3E0D4,0.08335
27662,22271,0.0238167
R4LHW7,I4EZA9,0.125
J7LWB5,B5EH93,0.2222
Q24XP7,C1P601,0.1
33638,33634,0.0208375
R4LH30,73662,0.053575
51293,51283,0.0730415
39198,39166,0.0202416
E3GEK2,A0A0M1LYU9,0.2857
B2GLP5,A6W4I7,0.08335
H2JLU8,C7LS94,0.04545
D8P914,B2KBE1,0.1333
D6ZE62,34348,0.035725
26303,26299,0.0476222
F2NHV1,A9WUZ1,0.1
Q2IQR5,24919,0.035725
F4H6Q3,41808,0.0238167
38962,38961,0.0416666
51285,51279,0.0302377
Q38Y16,D2PWI7,0.07145
Q7NFJ2,H2K112,0.0263
Q83DV8,33884,0.025
I4ERW2,C6WE19,0.04545
K0AFY8,40727,0.0208334
Q2LUB0,A9HRG6,0.4
Q8A0Y0,C9RK70,0.6667
55981,55979,0.0333333
C8XJB8,22610,0.0416666
D7AZK0,41904,0.0222222
D7BI00,34412,0.0208334
E3GPN3,47330,0.027775
Q7ULQ4,B2KEE0,0.0476
B9L5Q4,B5YEG5,0.05555
D6Z4J9,74373,0.03125
Q2IMM9,42175,0.188884
29240,29239,0.027775
R4K4H0,I6SC36,0.16665
B7IF74,A0A7U6JGG0,0.05555
30765,30763,0.0555555
I0IHT5,47645,0.0416666
B0TCR6,35530,0.022725
C1P620,37840,0.0238167
29720,29719,0.0416625
47683,47682,0.0208312
E3EKX2,B0S2G2,0.03335
R4LE78,25342,0.0238167
A7HCH3,10191,0.0306778
D2NPL5,C9Z0Y9,0.05555
27741,27738,0.215132
39786,33850,0.0208375
D0LTJ7,C7Q8L4,0.10345
Q1MPX1,12825,0.163196
51294,51290,0.0455414
I0IGB8,31215,0.03125
D1AFW2,D1AFW0,0.5
I0II03,H2JX92,0.125
H2K337,D5WVE3,0.2857
36017,36013,0.0370333
R4LDJ4,K0EX65,0.16665
D7BDV7,B9L358,0.16665
E0RS53,23490,0.08615
F8AX72,24223,0.0277833
R4K7U6,26796,0.0294
38758,31081,0.0208334
E2PZF4,42539,0.166666
E4NGJ2,C9ZGE2,0.0625
35215,31060,0.025
C9YUV7,37193,0.0238167
40903,40901,0.0208334
15293,15278,0.0353195
Q87W81,15900,0.034575
D7CTT5,42537,0.0277833
M4VJM5,I1XLR9,0.08335
D2S5H6,C8W4B8,0.04545
C6WDZ3,73095,0.071425
Q82RR3,38461,0.041675
F4H6P1,36174,0.0333333
B2A8D7,A0A0C2S3S8,0.04545
39431,35059,0.0208334
E6UBG7,D4MIS6,0.6
I4EUN9,41204,0.020825
I0GR44,32954,0.0208334
C5CE60,47328,0.0416666
C7Q1P4,44684,0.020825
35211,35209,0.0208334
C6WIL0,C1ADT7,0.04545
M4VW52,H8IWM6,0.20835
F2F7N1,A8FCZ0,0.125
31906,31905,0.0333333
B9KYS8,34059,0.03125
C6WFF8,42937,0.0625
I1XJP5,42710,0.025
44472,44471,0.0451187
R4LHH8,C7PYI4,0.02145
G8XH92,E2Q7R7,0.125
Q8R7Q8,H2JDB1,0.1111
I0H2H5,A0QUD4,0.07145
73,72,0.0416847
2549,2548,0.029991
D9QVB3,38220,0.025
D7B6P3,36219,0.05
73456,73316,0.0349
33576,33574,0.063796
B2KEE0,16074,0.106066
B8CXV0,43063,0.183325
I0IGC4,36021,0.025
H2J882,28183,0.14835
Q60AC7,F9ZXR6,0.2
D1C8E9,C6WIU7,0.125
I0HAH3,H2JLU8,0.125
J7ITI1,D5WU65,0.02275
B1ZQL5,B1ZQL4,0.05555
I4BWL1,33919,0.0277833
D5WUN2,C6WDZ3,0.08335
D7BXJ4,25512,0.251628
D5UIB1,17973,0.0242643
Q73KP0,Q30PU4,0.05555
I0H0M9,15301,0.0488
56306,56279,0.0277778
Q2IQN3,35508,0.020825
I0IC12,45872,0.027775
C7R9R8,B1ZZ17,0.2857
R4LNJ6,37986,0.03125
A8FIY3,A5I2M5,0.08335
I0H2L4,A0R7G0,0.04545
C8XJB8,22729,0.0208375
53854,53845,0.059261
A5UTX2,23999,0.16495
24841,24835,0.0233094
N0AUT6,43154,0.027775
B2GLK3,36206,0.020825
34152,31333,0.0222167
L7VT35,F4EY84,0.05715
40872,40871,0.025
F6DTA4,D8GR53,0.1
Q7UZ50,M4VIG5,0.4
E1VWZ2,40596,0.05
Q0C2M4,34951,0.083325
D2S763,40576,0.0333333
Q2IQQ3,25470,0.03125
D7CAD8,A0R141,0.08335
33117,33115,0.0222167
D1BJS0,37794,0.0625
Q9AK15,D7C5J4,0.125
E8PMU4,B3QYR2,0.08335
40398,40397,0.0476167
J9ZAI4,G2TLP5,0.125
C8X0Q2,40988,0.03125
23587,23586,0.0208334
30018,30017,0.0256333
F8JMU0,27979,0.0208334
Q2II58,E6SJ74,0.125
M1PDP7,D3PDX2,0.4545
A9G7N3,73879,0.041675
E0RS53,B3DVW9,0.075
M4VW52,16198,0.0277833
Q5KYV8,D5UFS5,0.125
34515,34431,0.0208375
36160,29089,0.025
C8XCP7,55982,0.020825
43489,43486,0.0277778
E6S6L9,35505,0.0277833
22133,22132,0.025
H2JV46,A4FBJ8,0.0625
F8A3W3,45087,0.04444
F2NHV1,35904,0.0625
30498,30497,0.0625
C1A5X4,C1A5X2,0.125
42640,42639,0.111111
F5YXA8,15796,0.020825
K7YR60,45785,0.04118
E4N899,23578,0.041675
L0F660,41644,0.1
M4VDR8,A0A0H3IXN5,0.2632
Q2IQQ3,12528,0.05
F2NHL7,30727,0.0238167
F8JZB9,31010,0.0416666
27672,27671,0.0666665
Q03ZY0,B3DV31,0.07145
E6U9S2,30086,0.022725
J9YZA9,A9BFF8,0.05555
K0AEJ3,D3Q7X6,0.08335
A9G3S0,35253,0.027775
I0JI95,37997,0.166666
D0LWD2,A4F5Z9,0.0238
C6WE19,30971,0.0208334
73957,73846,0.051425
D1BJG5,55972,0.0625
16565,16553,0.0397084
Q5Z258,A0A0H3CC49,0.1
G0JL51,37462,0.035725
30531,30529,0.0370333
F8A5E3,E6S6L9,0.05555
Q6AGC7,39010,0.05
D8GND8,40703,0.020825
73865,73845,0.0324916
A0A6B4JP09,44069,0.025
Q6AC00,A7HF84,0.08335
E6W1A7,D2PLZ6,0.125
F4BN08,A0A7I6GV41,0.08335
Q2INU6,E3J734,0.08335
39011,30238,0.0208375
E3J1L9,D7AXR2,0.5714
Q28U99,74388,0.0606335
E3J5D0,A5GET0,0.16665
29811,29810,0.03125
D4JEI5,33240,0.0476333
F4CYB7,D7AXR2,0.0435
15555,15551,0.0250257
A0A8D4BIT7,33049,0.0208334
33467,33466,0.0208312
Q1D3V6,73961,0.05555
Q1MPX1,12880,0.04285
32218,32213,0.0208375
40425,35228,0.033325
C3PI79,A5G887,0.1818
D3E6X8,73764,0.030675
L0ITW3,31401,0.03125
Q05HX1,45361,0.0408143
A1AMX1,15911,0.19265
36797,36793,0.03125
D4MI07,28742,0.05265
G8WQ32,40960,0.041675
C1A5X7,15907,0.08179
A7H7E3,73932,0.193175
Q39S69,M4VDH0,0.1154
Q0C2M4,I4F543,0.0625
I0IDS7,24921,0.083325
73776,73774,0.087705
F3ZWU6,40910,0.0625
38836,32443,0.0208334
A7MDZ1,50652,0.0625
A7H9C8,73911,0.0303
46472,46470,0.062768
40742,40740,0.03125
Q2JH02,F8B031,0.75
73859,73775,0.022565
I0H9Y3,C4XIF2,0.08335
Q0C2M4,34976,0.027775
73777,73776,0.0854445
37477,37471,0.0625
Q5H1N7,Q4FQ68,0.05
E4NEE7,C7MWU6,0.2026
Q5YWX9,A4XAQ7,0.07145
29566,29356,0.0416625
A0L3V7,23562,0.0333333
Q2IQN3,37357,0.025
Q725Z6,41272,0.0333333
Q4JUC8,Q2J811,0.1
Q8ELP4,24530,0.05555
L0J6P5,38686,0.025
I0IC12,45856,0.041675
M1RJ66,D3DGA8,0.3333
D3FF15,23115,0.03125
37522,37518,0.0208312
36546,22058,0.0416666
I4F4Y5,E3JCD5,0.16665
R4LK19,31353,0.0392
387,384,0.0370333
A9GSQ0,41326,0.0208375
Q87W81,B2KEE0,0.2979
Q67MQ5,22716,0.05
Q60AW6,39119,0.0208334
Q7UPD3,G8X0L9,0.07145
40933,40932,0.03125
D9SWV8,43774,0.0208375
F4BQT9,D5UBC9,0.1
D1C1D0,56385,0.18939
36216,36215,0.03125
F8B031,E3IYM7,0.5
D1BJB3,46211,0.05
D0L6A6,39731,0.035725
B3E157,A0RDS9,0.0625
F4CZK1,D3PXH6,0.1
F3YY92,32663,0.166675
Q39S69,15811,0.120378
B9L4G9,22400,0.05
H2JY51,F9UL99,0.03125
Q87W81,15911,0.0546
E4NHN9,28894,0.041675
30362,30304,0.03125
M4VTQ6,24832,0.025
Q0C0C4,I4ERB6,0.0625
F0M4S2,73942,0.025
5810,5807,0.0329614
13036,12847,0.0258343
E3GPH2,D4MKN5,0.1
C9Z861,C9Z5K8,0.5
37954,37918,0.024076
E7FTU9,40185,0.020825
73995,73986,0.0654785
14950,14945,0.027575
A0RDS9,30664,0.0277833
E3J6Y0,22788,0.0208334
19488,19487,0.032425
Q7UV84,37811,0.041675
C6CW00,30659,0.027775
C5C9L6,34184,0.0833335
D3E6X8,A0A0H3C6U4,0.02085
Q74GR3,15988,0.0427
J7LWB5,37461,0.0208334
A4FBJ8,47387,0.0476143
I0H1A2,E8NF03,0.1667
A0A8D4BLJ8,40743,0.0625
R4L990,D2S7K8,0.04545
I0H2S5,A6W8S2,0.1
C0QF34,24617,0.0201625
37473,37470,0.0666665
Q3ZA13,42097,0.02352
45118,45117,0.0208334
I0IAA6,D3F015,0.125
G8X0L9,D1BDZ9,0.125
43139,43137,0.0426729
45783,45776,0.0363407
J9YZB9,37854,0.0333333
32051,29433,0.0208375
E8NEF3,27204,0.03125
E2Q608,31214,0.05
R4LKJ9,38864,0.025
31716,31712,0.03125
I4ERB6,36189,0.027775
J9YZB9,32100,0.05
39705,39703,0.0277778
A9BJW0,47548,0.0238167
F7XVX0,33745,0.0238167
15917,15911,0.042085
2538,2537,0.028141
K4L3K7,A0A8D3WX28,0.0625
55806,25337,0.0416666
44139,38837,0.0211666
D0LXT7,34108,0.041675
B1HVW1,32699,0.0208334
F0RVW7,B3CNJ6,0.0625
46086,46084,0.027775
27311,27310,0.0550225
A0QZK2,37543,0.0277833
25618,25602,0.0294625
D3F657,16071,0.0217
34375,34373,0.03125
Q4JW86,D8PH56,0.05555
36077,36076,0.0416625
F0JH34,C1A707,0.05265
A9WSZ5,46583,0.05
41507,41505,0.0208334
D1BW84,B5GQH9,0.1429
A0A0H2YQ66,33533,0.05
74301,74274,0.02735
C8W4B8,73351,0.035725
G8XH92,E2Q5U3,0.05
C7Q1H9,39503,0.027775
D7CDK3,31192,0.0208334
Q725W9,E1QG19,0.16665
33286,33281,0.027775
E8PL40,B0TB61,0.07145
I0H0M9,15312,0.0626875
73805,73800,0.0200604
UPI00022B8879,A0A7U3YPV5,0.05555
G7WFC9,33454,0.025
24658,24647,0.0333375
F4GJE7,51843,0.065
D3F8T9,42270,0.0238167
Q2IIU2,42505,0.020825
R4LDT1,34965,0.0666665
K0AFY8,B3CNY2,0.4
H6RMZ6,41644,0.022725
A4FLR5,55637,0.0351
Q97HE2,34289,0.027775
UPI00022B96A1,K9SNP9,0.05555
Q39S69,15897,0.02175
2153,2152,0.0351733
O31651,I6TD52,0.05
Q5L3N9,F0M205,0.1
24249,24246,0.0625
Q03ZY1,33973,0.0333333
D7ARY2,A0A6B4JP09,0.14285
F2NM78,27976,0.0625
A0A7U6JEV2,47753,0.05
Q5L140,33044,0.0202
B9L586,B3DV93,0.03125
37463,37404,0.03125
A9AZQ7,A8FFY2,0.16665
R4LMW6,A1SEL2,0.16665
38964,38953,0.0333333
R4LJN4,31111,0.0277833
Q1IN24,E4NE30,0.15
D8GND8,29284,0.0333333
F5Z304,22651,0.025
32871,32794,0.027775
37701,37700,0.0303
M4VNV1,39272,0.041675
G8XHU9,41294,0.027775
H6NQ00,F2JLA3,0.1111
J9S3G5,D6Y291,0.125
Q46LK9,F5Z2G6,0.08335
A5GAI1,74296,0.0393416
F4BN08,F2F5D8,0.08335
D3FQU4,B1HV76,0.04165
Q8END6,H9UA96,0.07145
44760,44757,0.03955
C9ZCH9,33800,0.0208334
J7ITI1,F4CY73,0.0682
C7LZC5,23851,0.0333333
A0JV39,45905,0.071425
Q832H7,32540,0.03125
Q8R8D2,F3ZWU6,0.1538
37064,37055,0.0208375
Q7UMK0,I6SFI4,0.07145
Q8R6R2,Q728F0,0.125
B1ZSW6,26888,0.022725
D0LVK3,28794,0.0208334
19800,19798,0.0343458
L0R8L1,32049,0.0208334
E3J1L9,11395,0.0533335
25120,25112,0.0416625
Q9K3L5,A9CJD6,0.03845
9475,9473,0.133966
Q2J7L2,Q2II58,0.25
F7YYM4,28856,0.0929335
Q67KV8,35751,0.0238167
24027,24026,0.0208334
46362,46361,0.0467375
A7MDF8,29883,0.041675
32774,32773,0.0303
E3GGV8,37461,0.0606
K0EYJ3,A9WVK1,0.0625
Q7URY1,28592,0.0238167
44920,44919,0.0812
31081,31080,0.025
D2S5H6,15739,0.0256333
H8IWB5,D0L5X6,0.1
D3R0L5,31958,0.05
32606,26441,0.0208375
27833,27832,0.0297389
E0RSJ2,34831,0.0266667
55487,55486,0.12193
Q2LTV3,K7ZAY9,0.05555
K7YX30,K0EYJ3,0.03125
E3GLL6,37219,0.0512665
40723,40682,0.0208312
I0GXN9,73777,0.03125
Q2J905,31312,0.0333333
D3Q8V3,A0LU21,0.08335
65135,22694,0.0208375
55629,55577,0.0341834
Q72FU1,38190,0.1
Q7UEJ9,I0I6F0,0.03845
23590,23589,0.0364432
F2L6I2,42816,0.0277833
24049,24046,0.03125
73844,73839,0.0682055
40795,40788,0.0438667
42307,42305,0.0303
Q2JAH2,D3F657,0.125
Q0BY98,62791,0.0517875
A1AMX1,15918,0.05195
I4ERW2,C5C6U5,0.0625
Q1DEZ5,73166,0.03125
37285,37284,0.0833335
29688,29687,0.025
Q74GR3,16016,0.243646
F2F1G3,A0A806A0F5,0.16665
D1BJG0,37128,0.05555
A6W7L9,5821,0.0220111
B9L0E8,A9G8L9,0.16665
18051,18048,0.0395948
A0A1E5IML9,44271,0.2
H6RPS7,C8X699,0.1
K9SG82,B0TEY2,0.08335
C7Q8W0,C5BWA1,0.1111
B1HTB5,24311,0.0444334
23881,23813,0.0208375
30538,30488,0.05
C7R2J0,44137,0.027775
K4LCS6,C7LS94,0.05
16189,16187,0.0352018
40665,34395,0.0208375
Q83AF0,37198,0.05
E3IYE7,D7BQ77,0.4286
31575,31574,0.025
Q87W81,16074,0.0610665
E8UV48,37997,0.0277833
46141,35426,0.0208375
39118,38764,0.0208375
C6W963,22911,0.03125
R4KA01,F2JNV4,0.125
40729,40728,0.125
10169,10136,0.0220212
E2Q608,D3Q2B8,0.1
D5SXR9,25234,0.0332318
F4H552,55722,0.0367357
I0IAM9,A9HFN5,0.16665
32920,32918,0.0208334
73667,73665,0.0336781
41519,41465,0.027775
Q2LW10,15910,0.0839
Q67SS1,F8IFM2,0.1818
33144,30348,0.0256333
15907,15877,0.0313232
Q4FTU2,Q4FQ68,0.2273
Q2IQ52,22594,0.0238167
R4LER8,H2JKE9,0.0588
Q7UNV8,I4ABM2,0.03845
55377,55375,0.022725
A9FSJ9,73921,0.035725
Q5HPK3,42651,0.0208334
Q2IIK2,73162,0.056125
74356,74355,0.0623655
Q1DFM4,D7C431,0.07145
36295,36294,0.0256333
K9SG82,K4LG89,0.125
Q1JN14,B7IDX5,0.1111
F4GJE7,51837,0.1238
Q0B0D7,26777,0.0208375
34861,34857,0.0208375
41764,41763,0.03125
46229,39131,0.0238167
Q67MD1,H2KAK1,0.1
Q39S69,15800,0.0677165
D7BAI4,47761,0.0208375
C1A5X7,15906,0.13045
I0I5V1,H6NR27,0.1
Q5YZ42,34376,0.134825
74362,74342,0.0208334
Q7UGW5,Q6A9X1,0.08335
F3YAT5,E4Q1E9,0.08335
Q9KBE0,37284,0.0833335
C4L6H7,A8IF74,0.1
31482,31479,0.0208334
28572,28571,0.0277778
H6NSZ7,D3F021,0.08335
29807,29806,0.05555
D8PI35,A5G9S0,0.05555
53878,53875,0.060204
H2KAL9,E3J1L9,0.048
E8PQN2,A8IDZ5,0.08335
47738,47737,0.0208334
G4Q7F3,B1ZSP2,0.07145
G0HAV0,55632,0.0465
F7XVV1,38999,0.041675
A0A8D4BPI4,26163,0.071425
F8AW24,A9G200,0.08335
A0K2G6,34088,0.03125
73575,73572,0.0306959
27578,27577,0.0476167
C7NF66,C7MHQ6,0.16665
27051,27048,0.0232937
Q7NCP0,F8AX72,0.0625
32407,32406,0.0208312
H6NR27,23074,0.04545
E1VV74,59768,0.13792
37173,37172,0.0277833
Q6MRV3,L0R972,0.1154
51845,51837,0.03325
Q894A4,D5UBC9,0.16665
27598,27594,0.0452372
55437,55424,0.0238584
36818,36579,0.0222167
D7CA44,29951,0.0208375
39832,39830,0.0208375
73361,73356,0.0363024
Q025C5,G0A5X0,0.0976
H2K9Y1,F4CN37,0.125
37219,35106,0.0238167
R4K1U6,K4KXU4,0.0625
C9Z8B6,A9WRM8,0.125
33184,33178,0.0222222
C4XKN4,47305,0.0208334
Q8R7C4,D1AFW0,0.0625
H2JUZ6,22820,0.0238167
Q2II91,12527,0.025
73423,73422,0.0208375
70114,70080,0.0285715
D7ARY2,44066,0.05555
F8IIZ9,31184,0.0333333
R4K901,16121,0.05
M4VW52,16190,0.208816
26443,26441,0.0833335
51861,51855,0.067425
73956,73916,0.04545
C7M2Q9,36755,0.1
46087,28595,0.0208375
29360,29356,0.071428
73744,73740,0.0226215
